postal_code,country_code,place_name,state_name,state_code,county_name,county_code,community_name,community_code,latitude,longitude,accuracy
433320,RU,Белый Ключ,Ульяновская Область,81.0,,,,,54.2242,48.2914,4.0
446574,RU,Новое Якушкино,Самарская Область,65.0,ИСАКЛИНСКИЙ РАЙОН,,,,53.9333,51.55,4.0
452312,RU,Куккуяново,Башкортостан Республика,8.0,ДЮРТЮЛИНСКИЙ РАЙОН,,,,55.3089,54.9444,4.0
143100,RU,Руза,Московская Область,47.0,РУЗСКИЙ РАЙОН,,,,55.7008,36.1961,4.0
186609,RU,Панозеро,Карелия Республика,28.0,КЕМСКИЙ РАЙОН,,,,64.9667,32.9,4.0
682613,RU,Эльбан 3,Хабаровский Край,30.0,АМУРСКИЙ РАЙОН,,,,50.09,136.5,1.0
412023,RU,Макарово,Саратовская Область,67.0,РТИЩЕВСКИЙ РАЙОН,,,,52.2708,43.3406,4.0
678158,RU,Пеледуй,Саха (Якутия) Республика,63.0,ЛЕНСКИЙ РАЙОН,,,,59.6289,112.7406,4.0
566000,,,,,,,,,,,
446723,RU,Новодевичье,Самарская Область,65.0,ШИГОНСКИЙ РАЙОН,,,,53.6058,48.8386,4.0
427257,RU,Сям-Можга,Удмуртская Республика,80.0,УВИНСКИЙ РАЙОН,,,,57.1019,51.975,4.0
352362,RU,Тбилисская 2,Краснодарский Край,38.0,ТБИЛИССКИЙ РАЙОН,,,,45.3633,40.19,1.0
169834,RU,Верхняя Инта,Коми Республика,34.0,,,,,66.0833,60.5167,4.0
652059,RU,Юрга 9,Кемеровская Область,29.0,,,,,55.7231,84.8861,1.0
423564,RU,Камские Поляны,Татарстан Республика,73.0,НИЖНЕКАМСКИЙ РАЙОН,,,,55.4411,51.4236,4.0
397507,RU,Бутурлиновка 7,Воронежская Область,86.0,БУТУРЛИНОВСКИЙ РАЙОН,,,,50.8239,40.6092,1.0
385778,RU,Цветочный,Адыгея Республика,1.0,МАЙКОПСКИЙ РАЙОН,,,,44.2922,41.549,1.0
187530,RU,Шугозеро,Ленинградская Область,42.0,ТИХВИНСКИЙ РАЙОН,,,,59.9272,34.2158,4.0
614500,RU,Пермь Рп,Пермский Край,90.0,,,,,58.0842,56.4483,1.0
352720,RU,Медведовская,Краснодарский Край,38.0,ТИМАШЕВСКИЙ РАЙОН,,,,45.4531,39.0258,4.0
413115,RU,Энгельс 15,Саратовская Область,67.0,,,,,51.6479,46.1174,1.0
453832,RU,Сибай 2,Башкортостан Республика,8.0,,,,,52.7181,58.6658,1.0
140491,RU,Сергиевский,Московская Область,47.0,КОЛОМЕНСКИЙ РАЙОН,,,,54.7284,38.9499,1.0
427952,RU,Камбарка 2,Удмуртская Республика,80.0,КАМБАРСКИЙ РАЙОН,,,,56.275,54.1833,1.0
607635,RU,Новинки,Нижегородская Область,51.0,БОГОРОДСКИЙ РАЙОН,,,,56.2069,43.8817,4.0
155010,RU,Новоселка,Ивановская Область,21.0,ГАВРИЛОВО-ПОСАДСКИЙ РАЙОН,,,,56.6167,40.0333,4.0
454083,,,,,,,,,,,
456402,RU,Травники,Челябинская Область,13.0,ЧЕБАРКУЛЬСКИЙ РАЙОН,,,,54.9078,60.5589,4.0
427413,RU,Новый,Удмуртская Республика,80.0,ВОТКИНСКИЙ РАЙОН,,,,58.6669,46.6397,4.0
346903,RU,Новошахтинск 3,Ростовская Область,61.0,,,,,47.7544,39.9358,1.0
357226,RU,Первомайский,Ставропольский Край,70.0,МИНЕРАЛОВОДСКИЙ РАЙОН,,,,44.259,42.9825,1.0
429520,RU,Ишлеи,Чувашская Республика,16.0,ЧЕБОКСАРСКИЙ РАЙОН,,,,56.0256,47.0458,4.0
369003,RU,Черкесск 3,Карачаево-Черкесская Республика,27.0,,,,,44.2233,42.0578,1.0
617614,RU,Молебка,Пермский Край,90.0,КИШЕРТСКИЙ РАЙОН,,,,57.2378,57.9333,4.0
662955,RU,Краснокаменск,Красноярский Край,91.0,КУРАГИНСКИЙ РАЙОН,,,,54.3339,93.2594,4.0
399346,RU,Завальное,Липецкая Область,43.0,УСМАНСКИЙ РАЙОН,,,,52.0514,39.8572,4.0
391081,RU,Панино,Рязанская Область,62.0,СПАССКИЙ РАЙОН,,,,56.57,42.74,4.0
141741,,,,,,,,,,,
600035,RU,Владимир 35,Владимирская Область,83.0,,,,,53.4714,102.6547,1.0
303820,RU,Никольское,Орловская Область,56.0,ЛИВЕНСКИЙ РАЙОН,,,,52.6512,44.2627,4.0
428022,RU,Чебоксары 22,Чувашская Республика,16.0,,,,,56.175,47.2864,1.0
164521,RU,Северодвинск 21,Архангельская Область,6.0,,,,,64.4691,39.5787,1.0
676851,,,,,,,,,,,
302533,RU,Полозовские Дворы,Орловская Область,56.0,ОРЛОВСКИЙ РАЙОН,,,,53.1967,36.0969,4.0
461276,RU,Алексеевка,Оренбургская Область,55.0,ПЕРЕВОЛОЦКИЙ РАЙОН,,,,51.81,54.16,4.0
307345,RU,Некрасово,Курская Область,41.0,РЫЛЬСКИЙ РАЙОН,,,,54.5772,36.5139,4.0
442000,RU,Земетчино,Пензенская Область,57.0,ЗЕМЕТЧИНСКИЙ РАЙОН,,,,53.4958,42.6164,4.0
420125,,,,,,,,,,,
369276,RU,Рожкао,Карачаево-Черкесская Республика,27.0,УРУПСКИЙ РАЙОН,,,,43.8172,40.9117,4.0
347700,RU,Кагальницкая,Ростовская Область,61.0,КАГАЛЬНИЦКИЙ РАЙОН,,,,46.8819,40.1503,4.0
617474,RU,Кунгур 4,Пермский Край,90.0,,,,,57.4317,56.9444,1.0
141206,RU,Пушкино 6,Московская Область,47.0,,,,,56.0172,37.8667,1.0
156530,RU,Караваево,Костромская Область,37.0,КОСТРОМСКОЙ РАЙОН,,,,57.7364,41.0742,4.0
446361,RU,Екатериновка,Самарская Область,65.0,КРАСНОЯРСКИЙ РАЙОН,,,,54.0667,51.2167,4.0
308505,RU,Никольское,Белгородская Область,9.0,БЕЛГОРОДСКИЙ РАЙОН,,,,56.2597,57.1199,1.0
76492,,,,,,,,,,,
452255,RU,Кувыково,Башкортостан Республика,8.0,КУШНАРЕНКОВСКИЙ РАЙОН,,,,55.0614,55.6575,4.0
427985,RU,Дулесово,Удмуртская Республика,80.0,САРАПУЛЬСКИЙ РАЙОН,,,,56.5483,53.7799,4.0
617717,RU,Большая Уса,Пермский Край,90.0,КУЕДИНСКИЙ РАЙОН,,,,56.5667,55.375,1.0
141357,RU,Березняки,Московская Область,47.0,СЕРГИЕВО-ПОСАДСКИЙ РАЙОН,,,,57.18,41.7,4.0
442537,RU,Кузнецк 7,Пензенская Область,57.0,,,,,53.1175,46.6042,1.0
688700,RU,Оссора,Камчатская Область,92.0,КАРАГИНСКИЙ РАЙОН,,,,59.2353,163.0719,4.0
456666,RU,Луговой,Челябинская Область,13.0,КРАСНОАРМЕЙСКИЙ РАЙОН,,,,55.0214,61.7336,4.0
656060,RU,Барнаул 60,Алтайский Край,4.0,,,,,54.27,80.6233,1.0
654059,RU,Новокузнецк 59,Кемеровская Область,29.0,,,,,53.75,87.1,1.0
303620,RU,Хомутово,Орловская Область,56.0,НОВОДЕРЕВЕНЬКОВСКИЙ РАЙОН,,,,56.7019,44.7033,4.0
634055,RU,Томск 55,Томская Область,75.0,,,,,56.5,84.9667,1.0
306529,RU,Куликовка,Курская Область,41.0,ЩИГРОВСКИЙ РАЙОН,,,,51.7833,36.95,4.0
456605,,,,,,,,,,,
169621,RU,Талый,Коми Республика,34.0,ПЕЧОРСКИЙ РАЙОН,,,,64.6125,55.6883,4.0
628486,RU,Когалым 6,Тюменская Область,78.0,,,,,60.9881,71.9931,1.0
309177,RU,Сергиевка,Белгородская Область,9.0,ГУБКИНСКИЙ РАЙОН,,,,51.1382,37.3919,1.0
394024,RU,Воронеж 24,Воронежская Область,86.0,,,,,51.9437,42.5303,1.0
108820,,,,,,,,,,,
309290,RU,Шебекино,Белгородская Область,9.0,,,,,50.4111,36.9022,4.0
140453,RU,Дворики,Московская Область,47.0,КОЛОМЕНСКИЙ РАЙОН,,,,55.0272,38.6172,4.0
666535,RU,Улькан 1,Иркутская Область,20.0,КАЗАЧИНСКО-ЛЕНСКИЙ РАЙОН,,,,55.9603,107.735,1.0
141067,RU,Болшево 7,Московская Область,47.0,,,,,53.5142,41.3262,1.0
162383,RU,Ильинское,Вологодская Область,85.0,ВЕЛИКОУСТЮГСКИЙ РАЙОН,,,,59.8333,45.0833,4.0
366410,RU,Асланбек-Шерипово,Чеченская Республика,12.0,ШАТОЙСКИЙ РАЙОН,,,,42.84,45.75,4.0
156005,RU,Кострома 5,Костромская Область,37.0,,,,,58.2271,43.5006,1.0
353357,RU,Павловский,Краснодарский Край,38.0,КРЫМСКИЙ РАЙОН,,,,49.5725,40.7642,4.0
416109,RU,Трусово,Астраханская Область,7.0,НАРИМАНОВСКИЙ РАЙОН,,,,46.3467,47.9811,4.0
141446,RU,Кирилловка,Московская Область,47.0,ХИМКИНСКИЙ РАЙОН,,,,55.9589,37.3364,4.0
357830,RU,Георгиевск 10,Ставропольский Край,70.0,,,,,44.1422,43.3888,1.0
623670,RU,Юшала,Свердловская Область,71.0,ТУГУЛЫМСКИЙ РАЙОН,,,,57.075,64.2564,4.0
162672,RU,Нелазское,Вологодская Область,85.0,ЧЕРЕПОВЕЦКИЙ РАЙОН,,,,59.1833,37.6333,4.0
180530,RU,Середка,Псковская Область,60.0,ПСКОВСКИЙ РАЙОН,,,,56.8158,32.8878,4.0
173016,RU,Великий Новгород 16,Новгородская Область,52.0,,,,,58.5167,31.2833,1.0
663451,RU,Карабула,Красноярский Край,91.0,БОГУЧАНСКИЙ РАЙОН,,,,58.0339,97.3944,4.0
347267,RU,Ведерников,Ростовская Область,61.0,КОНСТАНТИНОВСКИЙ РАЙОН,,,,47.5811,41.1461,4.0
653026,RU,Прокопьевск 26,Кемеровская Область,29.0,,,,,53.8833,86.75,1.0
171733,RU,Большое Овсяниково,Тверская Область,77.0,ВЕСЬЕГОНСКИЙ РАЙОН,,,,58.7333,36.8333,4.0
141595,RU,Ложки,Московская Область,47.0,СОЛНЕЧНОГОРСКИЙ РАЙОН,,,,54.3694,34.6308,1.0
399161,RU,Махоново,Липецкая Область,43.0,ДОБРОВСКИЙ РАЙОН,,,,52.9114,39.7611,4.0
630058,RU,Новосибирск 58,Новосибирская Область,53.0,,,,,55.0411,82.9344,1.0
693003,RU,Южно-Сахалинск 3,Сахалинская Область,64.0,,,,,46.9522,142.7406,1.0
346818,RU,Ленинаван,Ростовская Область,61.0,МЯСНИКОВСКИЙ РАЙОН,,,,47.2819,39.6175,4.0
429240,RU,Орбаши,Чувашская Республика,16.0,АЛИКОВСКИЙ РАЙОН,,,,55.8053,46.7025,4.0
665101,RU,Нижнеудинск 1,Иркутская Область,20.0,,,,,54.9008,99.0336,1.0
665004,RU,Тайшет 4,Иркутская Область,20.0,,,,,55.9269,97.9933,1.0
182652,RU,Подсевы,Псковская Область,60.0,ПОРХОВСКИЙ РАЙОН,,,,57.7167,29.15,4.0
390525,RU,Поляны,Рязанская Область,62.0,РЯЗАНСКИЙ РАЙОН,,,,54.7122,39.8231,4.0
396691,RU,Заболотовка,Воронежская Область,86.0,ОЛЬХОВАТСКИЙ РАЙОН,,,,50.2767,39.32,4.0
391180,RU,Хрущево,Рязанская Область,62.0,СТАРОЖИЛОВСКИЙ РАЙОН,,,,54.5266,39.5969,1.0
170027,RU,Тверь 27,Тверская Область,77.0,,,,,56.8619,35.8931,1.0
700028,,,,,,,,,,,
301720,RU,Кимовск,Тульская Область,76.0,,,,,53.9731,38.5336,4.0
344002,RU,Ростов-На-Дону 2,Ростовская Область,61.0,,,,,47.2364,39.7139,1.0
613450,RU,Кырчаны,Кировская Область,33.0,НОЛИНСКИЙ РАЙОН,,,,57.6389,50.1628,4.0
399440,RU,Большая Отрада,Липецкая Область,43.0,ДОБРИНСКИЙ РАЙОН,,,,52.5073,40.8232,1.0
636465,RU,Колпашево 5,Томская Область,75.0,,,,,58.3131,82.9089,1.0
623607,RU,Нижний Катарач,Свердловская Область,71.0,ТАЛИЦКИЙ РАЙОН,,,,56.8587,65.016,1.0
627016,RU,Ялуторовск 6,Тюменская Область,78.0,,,,,56.6667,66.3,1.0
298100,,,,,,,,,,,
628642,RU,Большетархово,Тюменская Область,78.0,НИЖНЕВАРТОВСКИЙ РАЙОН,,,,61.1029,77.1668,4.0
307344,RU,Им. Куйбышева,Курская Область,41.0,РЫЛЬСКИЙ РАЙОН,,,,52.6405,35.4671,1.0
654086,RU,Новокузнецк 86,Кемеровская Область,29.0,,,,,53.75,87.1,1.0
140221,RU,Им. Цюрупы,Московская Область,47.0,ВОСКРЕСЕНСКИЙ РАЙОН,,,,55.3369,38.6184,1.0
601903,RU,Ковров 3,Владимирская Область,83.0,,,,,56.3572,41.3192,1.0
394033,RU,Воронеж 33,Воронежская Область,86.0,,,,,51.9437,42.5303,1.0
682939,RU,Гродеково,Хабаровский Край,30.0,ИМ. ЛАЗО РАЙОН,,,,50.1167,127.5833,4.0
396621,RU,Лизиновка,Воронежская Область,86.0,РОССОШАНСКИЙ РАЙОН,,,,50.1194,39.4661,4.0
427312,RU,Зяглуд-Какся,Удмуртская Республика,80.0,ВАВОЖСКИЙ РАЙОН,,,,56.785,51.9207,1.0
243500,RU,Сураж,Брянская Область,10.0,СУРАЖСКИЙ РАЙОН,,,,53.0158,32.3944,4.0
423878,RU,Биклянь,Татарстан Республика,73.0,ТУКАЕВСКИЙ РАЙОН,,,,55.6206,52.1494,4.0
186662,RU,Сосновый,Карелия Республика,28.0,ЛОУХСКИЙ РАЙОН,,,,65.9833,32.3667,4.0
461825,RU,Малояшкино,Оренбургская Область,55.0,ГРАЧЕВСКИЙ РАЙОН,,,,52.6739,51.1143,1.0
165172,RU,Усть-Паденьга,Архангельская Область,6.0,ШЕНКУРСКИЙ РАЙОН,,,,61.9058,42.6536,4.0
613150,RU,Слободской,Кировская Область,33.0,,,,,58.7322,50.1772,4.0
607623,RU,Хвощевка,Нижегородская Область,51.0,БОГОРОДСКИЙ РАЙОН,,,,55.9017,43.5519,4.0
385017,RU,Майкоп 17,Адыгея Республика,1.0,,,,,44.8802,40.2166,1.0
399459,RU,Березнеговатка,Липецкая Область,43.0,ДОБРИНСКИЙ РАЙОН,,,,52.06,40.33,4.0
346741,RU,Елизаветинская,Ростовская Область,61.0,АЗОВСКИЙ РАЙОН,,,,47.1311,39.4767,4.0
461177,RU,Трудовое,Оренбургская Область,55.0,ТАШЛИНСКИЙ РАЙОН,,,,51.7258,52.7264,4.0
175460,RU,Крестцы,Новгородская Область,52.0,КРЕСТЕЦКИЙ РАЙОН,,,,58.25,32.5167,4.0
352193,RU,Гулькевичи 3,Краснодарский Край,38.0,ГУЛЬКЕВИЧСКИЙ РАЙОН,,,,45.3594,40.7072,1.0
142170,RU,Щербинка,Московская Область,47.0,,,,,55.4958,37.5461,4.0
152450,RU,Кукобой,Ярославская Область,88.0,ПЕРВОМАЙСКИЙ РАЙОН,,,,58.6972,39.9086,4.0
143325,RU,Новая Ольховка,Московская Область,47.0,НАРО-ФОМИНСКИЙ РАЙОН,,,,55.7722,36.9711,1.0
612252,RU,Лом,Кировская Область,33.0,ЯРАНСКИЙ РАЙОН,,,,57.3911,47.6744,4.0
142791,RU,Воскресенское,Московская Область,47.0,ЛЕНИНСКИЙ РАЙОН,,,,55.6667,45.7333,4.0
404160,RU,Краснослободск,Волгоградская Область,84.0,СРЕДНЕАХТУБИНСКИЙ РАЙОН,,,,48.7072,44.5714,4.0
352190,RU,Гулькевичи,Краснодарский Край,38.0,ГУЛЬКЕВИЧСКИЙ РАЙОН,,,,45.3594,40.7072,4.0
433174,RU,Совхоз Им. Гимова,Ульяновская Область,81.0,МАЙНСКИЙ РАЙОН,,,,52.9756,46.2922,1.0
141313,RU,Сергиев Посад 13,Московская Область,47.0,,,,,57.0161,39.6708,1.0
243250,RU,Левенка,Брянская Область,10.0,СТАРОДУБСКИЙ РАЙОН,,,,52.5853,32.8725,4.0
307460,RU,Глушково-Вокзал,Курская Область,41.0,ГЛУШКОВСКИЙ РАЙОН,,,,50.9932,36.375,1.0
403953,RU,Новоаннинский 3,Волгоградская Область,84.0,НОВОАННИНСКИЙ РАЙОН,,,,50.5333,42.6833,1.0
